"month","soil","air2m","rh"
2004-01-01,0.32467943229102,-3.31338737384988,0.774104451484022
2004-02-01,0.600346331878427,-2.88860991015497,0.761662252305329
2004-03-01,1.260315725802,3.93285789064237,0.574915068692543
2004-04-01,9.11470184943198,9.81311753536869,0.462749838780184
2004-05-01,15.7450616922903,14.6182143051825,0.50478294361632
2004-06-01,20.7204414385721,18.9135781185624,0.464518166647612
2004-07-01,25.8184847993449,22.663957733708,0.343842051103124
2004-08-01,27.8496115648259,24.037346114252,0.348226740404555
2004-09-01,24.2682255013099,20.6606296621908,0.300184221666687
2004-10-01,18.3242599267735,16.2570445364836,0.381171732143838
2004-11-01,9.13884309270952,5.40459723580943,0.581844063679356
2004-12-01,3.09374528282149,-3.82629294204582,0.738903996501512
2005-01-01,1.22671372502396,-2.62140549730782,0.754771594449667
2005-02-01,0.988237389404503,-2.10532731734986,0.713416517523925
2005-03-01,1.84884008894494,2.2101297038563,0.670174377095045
2005-04-01,7.62218579545265,10.2216794278355,0.520099007382854
2005-05-01,17.0790284998797,16.0836084268255,0.473363490396988
2005-06-01,19.9179082161045,18.2085532825542,0.463008133111351
2005-07-01,27.5086980617858,24.8058231855009,0.354029075841064
2005-08-01,28.5190417162501,25.0469416794157,0.35060072227967
2005-09-01,22.1718521323763,19.1451787771912,0.392054578089398
2005-10-01,13.3991200651503,11.6521748200961,0.492373149975322
2005-11-01,4.61855840550993,4.70239249914528,0.634119714020058
2005-12-01,2.19171099008861,2.696596840702,0.622592232988065
2006-01-01,-0.21686737636594,-4.60041021198282,0.743386212988991
2006-02-01,0.0193253281325951,-1.02417173133131,0.683288269297559
2006-03-01,1.3278459603755,4.95902153945224,0.625158969501497
2006-04-01,10.8956078906721,11.3736900098728,0.528721952980261
2006-05-01,16.7537741816682,15.9746820896623,0.484346020799581
2006-06-01,24.7445257065143,22.6822883794442,0.375099785763285
2006-07-01,24.840764446607,22.0389532165868,0.42702104295851
2006-08-01,31.9803740294132,28.4356435536891,0.259632917331615
2006-09-01,23.5550801255724,20.0578334274038,0.353747685645812
2006-10-01,15.8876255208343,14.8025782997987,0.516694534965102
2006-11-01,4.87758742121696,5.5135235729727,0.574342500833191
2006-12-01,-0.387487244394606,0.961883231703837,0.468063603840143
2007-01-01,-0.598886239581248,-2.26290036819762,0.657915883932915
2007-02-01,-0.406082526378668,-1.75351992418177,0.707974271799372
2007-03-01,0.989868554490783,3.55179196677989,0.630502960441021
2007-04-01,5.07463216364397,6.41912797482524,0.540482646869815
2007-05-01,19.012611593199,19.4677276396649,0.405706736775883
2007-06-01,22.7267744947411,20.8605042031991,0.41234844754519
2007-07-01,27.2232441716804,24.3962037557802,0.318716013576206
2007-08-01,30.0082954400568,25.8249365859508,0.326799977077706
2007-09-01,25.8882986650392,22.2800717105016,0.276198773539342
2007-10-01,17.7181189806984,16.0543498961312,0.40580080475579
2007-11-01,5.87325058990439,5.56358033632932,0.588979867176092
2007-12-01,1.91571785748386,-2.33657546356051,0.734610205695695
2008-01-01,-0.293858368440112,-7.28725986201005,0.646467859841538
2008-02-01,-0.283092678870389,-4.52038989309591,0.623956205355927
2008-03-01,1.84655645782408,6.30702902589996,0.631543081852507
2008-04-01,13.1351975541843,13.7728895268087,0.452837609846547
2008-05-01,16.1055491763661,13.8726505411039,0.476821901700046
2008-06-01,20.7018461565881,18.7077108664481,0.442333582859569
2008-07-01,27.9628144218162,23.9263047025807,0.331796103574555
2008-08-01,29.2618742965585,25.3825335013556,0.342047012805421
2008-09-01,24.3954563780426,20.5044666610149,0.347277364846993
2008-10-01,15.3770708488173,14.0608921723181,0.487725188476721
2008-11-01,8.69581865526595,8.2264591419322,0.565934182867003
2008-12-01,1.52097590659537,-1.24449199258385,0.620430332614483
2009-01-01,1.20974960812623,-3.31797003528391,0.752364361511891
2009-02-01,1.81523808816678,0.867409903678663,0.758164759124248
2009-03-01,1.46323266253978,2.01483782428204,0.667462754693458
2009-04-01,6.83726915591728,8.8289028643012,0.523118929031697
2009-05-01,16.3580535317279,14.9724892852767,0.471613462159308
2009-06-01,22.5215739268825,21.1252410291202,0.416803798573996
2009-07-01,24.1814475187179,21.6624699541584,0.45945450552738
2009-08-01,25.341532128106,21.6966636587048,0.338694088735095
2009-09-01,21.1115948262707,17.9254858108969,0.404780107559495
2009-10-01,18.089372154344,17.6586339104679,0.368228700822524
2009-11-01,6.17175380070023,5.48391252986039,0.674270523976333
2009-12-01,2.6738833896037,3.33957949114142,0.696472023549422
2010-01-01,1.67593658979541,0.104573031117866,0.75807188642833
2010-02-01,2.22727038897028,2.03281595760029,0.739166518201934
2010-03-01,6.51560340089571,7.72342392144037,0.551184188955541
2010-04-01,11.972503080658,10.9425673226538,0.517032312302682
2010-05-01,18.5046667853201,16.9472638509356,0.451801361757386
2010-06-01,23.1313034361475,21.9067610598353,0.438270203147758
2010-07-01,27.3511275144476,25.0472941918338,0.399769793213602
2010-08-01,31.6639280026678,27.5021906708143,0.26832782372508
2010-09-01,27.2627183667693,23.866025079102,0.295096707566699
2010-10-01,15.0596461230202,13.622366724321,0.534086307951589
2010-11-01,11.054157137062,12.9275647484349,0.401844773421946
2010-12-01,4.26426934876201,5.43174069199574,0.615558440831351
2011-01-01,0.513568349286402,-2.23469937475738,0.72062145666771
2011-02-01,0.568049263169428,-2.39438750011323,0.754319619195092
2011-03-01,1.63320006453392,3.01244796723364,0.648070163185108
2011-04-01,9.37438333117359,9.51030936830318,0.578886154414448
2011-05-01,15.5323577650346,14.2903777564387,0.572919726836596
