"X"	"A"	"D_inf_L"	"D_lact_liv"	"D_imm_liv"	"F_risk"	"O_factor"	"RRreport"	"clin_frac"	"log.density"
"831"	831	4.83386577268146	0.274707994761811	17.997434372121	25.1623913198649	0.0245202410303135	0.494791148902215	0.756743358419175	0.358430033592395	-88.0076131153663
"842"	842	4.83386577268146	0.274707994761811	17.997434372121	25.1623913198649	0.0245202410303135	0.494791148902215	0.756743358419175	0.358430033592395	-88.0076131153663
"853"	853	4.83386577268146	0.274707994761811	17.997434372121	25.1623913198649	0.0245202410303135	0.494791148902215	0.756743358419175	0.358430033592395	-88.0076131153663
"864"	864	4.83386577268146	0.274707994761811	17.997434372121	25.1623913198649	0.0245202410303135	0.494791148902215	0.756743358419175	0.358430033592395	-88.0076131153663
"875"	875	4.83386577268146	0.274707994761811	17.997434372121	25.1623913198649	0.0245202410303135	0.494791148902215	0.756743358419175	0.358430033592395	-88.0076131153663
"886"	886	4.83386577268146	0.274707994761811	17.997434372121	25.1623913198649	0.0245202410303135	0.494791148902215	0.756743358419175	0.358430033592395	-88.0076131153663
"897"	897	4.78693849801593	0.293477547892906	17.9665971167165	25.4636505914843	0.0234581203351153	0.428948640888689	0.69939753904491	0.347226002902865	-87.927733852703
"908"	908	4.79247106187642	0.28532266954536	17.8552181226214	24.1165325626932	0.0249957642646574	0.423461566452806	0.717592236360362	0.346395781694154	-88.0507775966709
"919"	919	4.8696857672986	0.295233985645765	17.965780128426	24.0503390805851	0.0267810410571357	0.394060615148575	0.651744342911693	0.336995850039489	-87.5528503497211
"930"	930	4.79241581209146	0.296223199659678	17.9316074183162	25.7411611415545	0.0298950303980671	0.397441889366661	0.665892806189722	0.350425059910141	-88.2495902752566
"941"	941	4.71270683360986	0.295150651760886	17.8739751285309	26.3669309462936	0.0266592737722804	0.387407454765792	0.764703386812913	0.357504420896448	-88.9737306273481
"952"	952	4.65162258939443	0.294651340855039	17.8367133203733	26.438242940813	0.0264648012512837	0.402457871974756	0.765754672565118	0.353822754658429	-89.3224844845124
"963"	963	4.61735186965903	0.29090821311905	17.9799462879889	24.7068104524082	0.0269010018095839	0.401898127287959	0.742557282356605	0.365098037163848	-87.8476293069495
"974"	974	4.47808146120988	0.285222544949587	17.7325033905495	24.4225748738178	0.0241999844171067	0.401419768922904	0.728549250201786	0.357931781951925	-88.7682108706788
"985"	985	4.4897079066766	0.284820694019415	17.9660089899464	26.0773901372472	0.0236706002128239	0.386743181202898	0.711819111934048	0.362696467369043	-88.6190355846263
"996"	996	4.46972019775447	0.27498481000639	17.8479509396764	25.9290695779944	0.0242879327088689	0.386004915919891	0.704470233945328	0.359083667860835	-89.4698858096018
"1007"	1007	4.42600557943661	0.28468659419549	17.618937952737	26.1026087473648	0.0240372435801715	0.388949507704505	0.697327414893852	0.360598314494793	-90.4001537541342
"1018"	1018	4.40716059224323	0.289497721447264	17.5752427971357	26.6862435277999	0.0258263534091938	0.403536325003717	0.657146617447833	0.355722354341561	-90.9362719222046
"1029"	1029	4.33064466502172	0.288880396739962	17.5716713066519	27.0291842928965	0.0274447719949189	0.402458877071914	0.651021512159199	0.347674081202639	-91.1360167117331
"1040"	1040	4.3152689027652	0.287533018456836	17.567166968328	25.7760833024311	0.0272912056176209	0.395319717159262	0.648670756035686	0.348858111460604	-90.6949026733968
"1051"	1051	4.23491802744501	0.289235770019978	17.9430493978848	25.4136852150115	0.0277172511205167	0.392285253280266	0.653546400159474	0.341769315863231	-88.6768744613668
"1062"	1062	4.23626565344238	0.290222058389582	17.7731745779408	24.5504274812744	0.0274340084357431	0.394359852669207	0.675533075158658	0.340763412256684	-89.0094536429831
"1073"	1073	4.37280527247449	0.281194930840545	17.836125636715	24.7542784989284	0.026772833636627	0.40389197674146	0.676071712898119	0.335384934136792	-88.7005489907787
"1084"	1084	4.49927349911495	0.278688782082083	17.9274854285172	26.3524028664091	0.0242897368144295	0.396895800369196	0.61686991597314	0.333745554552471	-90.5849361268113
"1095"	1095	4.47087596999025	0.275814183405745	17.9174768189845	25.8535100399504	0.0334236270296715	0.378410909847348	0.608791813704833	0.325044589458636	-88.90246400263
"1106"	1106	4.53661985650156	0.272419666462882	17.9181466588121	24.479993588574	0.0367426682563814	0.373315778500801	0.619816637854773	0.325377603113239	-88.3742682638981
"1117"	1117	4.55606880175934	0.290141974786452	17.9920559447125	26.768167748528	0.0350954586763695	0.361149882737864	0.624702844489964	0.330332860375343	-88.7224665971033
"1128"	1128	4.86173971917675	0.284129749144093	17.9751525983505	24.3515278061137	0.0370135307565925	0.391136216794933	0.640827187172296	0.323815295937816	-88.4382336331789
"1139"	1139	4.8177057768158	0.295687431671428	17.9403826136576	24.7126127974204	0.0345282954602984	0.392757859443624	0.655549348920542	0.321262387945093	-88.4254309068678
"1150"	1150	4.8272543628404	0.293353237761797	17.9367769770207	25.6422912754765	0.0301338089521439	0.411684654050869	0.654279109068963	0.321769990686428	-88.1276679981042
"1161"	1161	4.80235515586779	0.290953384532774	17.9384513283846	24.9386740296814	0.0252138740245658	0.409220008315768	0.653142635910602	0.321690158486773	-88.5266754634441
"1172"	1172	4.87571917130417	0.285248911049736	17.8401438244606	24.011487186293	0.0232658515090515	0.414739765172604	0.622813834669357	0.329891731374494	-89.8895355526603
"1183"	1183	4.648594289796	0.277736504334192	17.9886492149253	26.6214763366198	0.0275948962967528	0.397225248575507	0.570321962402797	0.364931075793949	-89.0390927223548
"1194"	1194	4.48923614716477	0.28092948693396	17.8305867958797	26.3176563761157	0.0238033029019043	0.414620758894319	0.504099063239156	0.369264900740206	-92.1650651366653
"1205"	1205	4.15312301189795	0.291890629874136	17.7776673277413	24.5273447533886	0.0319128674818977	0.369153668812044	0.571913557566302	0.385939334109891	-89.3254168810285
"1216"	1216	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1227"	1227	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1238"	1238	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1249"	1249	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1260"	1260	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1271"	1271	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1282"	1282	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1293"	1293	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1304"	1304	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1315"	1315	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1326"	1326	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1337"	1337	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1348"	1348	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1359"	1359	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1370"	1370	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1381"	1381	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1392"	1392	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1403"	1403	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1414"	1414	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1425"	1425	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1436"	1436	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1447"	1447	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1458"	1458	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1469"	1469	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1480"	1480	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1491"	1491	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1502"	1502	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1513"	1513	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1524"	1524	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1535"	1535	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1546"	1546	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1557"	1557	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1568"	1568	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1579"	1579	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1590"	1590	4.18460432039721	0.28676582659672	17.8043122649845	24.0880499539837	0.030333869599421	0.389584915099669	0.59196535504893	0.358259143495449	-88.765317234576
"1601"	1601	4.26643102941069	0.227472262130247	17.8596446006634	29.8877020047971	0.0319614725190285	0.436707050318465	0.73675835051694	0.394341196485177	-94.5727428253796
"1612"	1612	4.26643102941069	0.227472262130247	17.8596446006634	29.8877020047971	0.0319614725190285	0.436707050318465	0.73675835051694	0.394341196485177	-94.5727428253796
"1623"	1623	4.26643102941069	0.227472262130247	17.8596446006634	29.8877020047971	0.0319614725190285	0.436707050318465	0.73675835051694	0.394341196485177	-94.5727428253796
"1634"	1634	4.26643102941069	0.227472262130247	17.8596446006634	29.8877020047971	0.0319614725190285	0.436707050318465	0.73675835051694	0.394341196485177	-94.5727428253796
"1645"	1645	4.26643102941069	0.227472262130247	17.8596446006634	29.8877020047971	0.0319614725190285	0.436707050318465	0.73675835051694	0.394341196485177	-94.5727428253796
"1656"	1656	4.00394322543983	0.276399008430736	17.4395624852639	25.6490900578992	0.0283817037240448	0.47044365906806	0.717836441793814	0.3890488465044	-94.5449601154271
"1667"	1667	4.00394322543983	0.276399008430736	17.4395624852639	25.6490900578992	0.0283817037240448	0.47044365906806	0.717836441793814	0.3890488465044	-94.5449601154271
"1678"	1678	4.07492248300457	0.281251128760713	17.8899413313748	27.3920849418606	0.012317116601382	0.495783390065555	0.798589656952307	0.379208399323474	-94.7187533491506
"1689"	1689	3.56916101304997	0.29579906619834	17.9184160347328	26.8562675355192	0.0269829720297177	0.452923896876581	0.771475370289885	0.386026441038966	-94.5946588532341
"1700"	1700	3.49361937835046	0.278658335025326	17.8485390539517	24.9078625168981	0.0252578806798485	0.359303259368603	0.954361179501435	0.391322559623102	-95.3171636595322
"1711"	1711	3.18975501692148	0.277096230437008	17.7900462711887	28.5765680345859	0.0215216517091639	0.343955855681744	0.91964026712874	0.375895530375897	-95.4066746501653
"1722"	1722	3.23833074643348	0.292745584679273	17.4238491083894	26.335515014252	0.027856143918834	0.368548447269221	0.968986819766437	0.341306967437133	-98.8503661203898
"1733"	1733	3.18227254903048	0.288426378705386	17.9407236941917	26.7680139108651	0.0270087839952465	0.386398321565696	0.962797414183704	0.318973097752875	-94.9505648423477
"1744"	1744	3.24034322918655	0.294858597182096	17.913504561379	26.588233566107	0.0189129193613248	0.383898524136362	0.901987610973545	0.339070155613977	-92.8982472766101
"1755"	1755	3.24034322918655	0.294858597182096	17.913504561379	26.588233566107	0.0189129193613248	0.383898524136362	0.901987610973545	0.339070155613977	-92.8982472766101
"1766"	1766	3.72366709887749	0.299919820323823	17.8971247796839	27.0649548946996	0.0160219494330182	0.388186573981918	0.92558361109726	0.354742255678	-91.8752013845419
"1777"	1777	3.72250134233386	0.295103908140406	17.2975954564627	25.157061023083	0.0133891020282354	0.401448803845685	0.983338813501699	0.348724032391385	-94.9267943312018
"1788"	1788	3.66796107804795	0.29751828405928	17.5592655672899	24.696295942818	0.0169107058570525	0.413737729986329	0.929212731348355	0.361718549613984	-91.8404706427216
"1799"	1799	3.6257900053579	0.298889913598429	17.740956838092	25.4069481808311	0.0174884756028165	0.388933674717999	0.898230673660576	0.368084886884425	-91.4918836037109
"1810"	1810	3.71118763830219	0.284274257994585	17.7485067931886	24.4146199968398	0.0178192892156301	0.40183993048887	0.907121724725785	0.350440763596007	-91.3820188126707
"1821"	1821	3.8630290030959	0.269641482838385	17.8057068651911	24.032070500406	0.0176990047114795	0.40239805903158	0.967386800369024	0.347678266037664	-90.9902934454075
"1832"	1832	3.82550207505486	0.288018205015035	17.9953938776405	25.8095596711701	0.0164460991138708	0.397456960036352	0.922055481151522	0.341424695260613	-90.9910413268365
"1843"	1843	3.70837764909772	0.296408182155974	17.9628983280081	25.1191681692722	0.0196627815900088	0.400433964694619	0.872791969855335	0.337447071342732	-90.0811598062663
"1854"	1854	3.70837764909772	0.296408182155974	17.9628983280081	25.1191681692722	0.0196627815900088	0.400433964694619	0.872791969855335	0.337447071342732	-90.0811598062663
"1865"	1865	3.66865788331886	0.295136839592394	17.9859797633714	24.5382752249728	0.0200729209515446	0.41405397423734	0.859348899654592	0.345650528663606	-89.5866321057402
"1876"	1876	3.71999023571272	0.299118382758425	17.8943798046151	24.7063435466804	0.0184888143453832	0.429981092226767	0.912253408289518	0.347105311886733	-89.7182670403944
"1887"	1887	3.77164338886665	0.298160128854551	17.8064502975426	24.2978278876508	0.0163975576317094	0.425547565839097	0.912941264718013	0.35458636216723	-90.0818546369805
"1898"	1898	3.85990848743507	0.29286871570353	17.8955239782415	25.0759059285689	0.0138731987701935	0.420793056913501	0.890760721684356	0.354875734489256	-91.6837736189285
"1909"	1909	4.00976032971528	0.28100433016539	17.8427576645435	26.6336877804073	0.0213768748767721	0.420054806515573	0.823224644096967	0.369966899159136	-91.0526365101933
"1920"	1920	3.98841136652222	0.281925432689469	17.9698545048844	26.9491461000497	0.0238242220499461	0.459043397728155	0.823167597658839	0.354109461415656	-91.0651025391438
"1931"	1931	3.90465023437416	0.282325708449064	17.640668598224	24.4258704909447	0.0265173416909262	0.450226724243155	0.83707841403494	0.348818824282071	-92.6561649652497
"1942"	1942	3.97723548402873	0.260046741140114	17.5042310217647	24.0259170016007	0.0287164186939628	0.407068450709089	0.833239140071858	0.339003267459239	-92.6609522171903
"1953"	1953	4.2780269180794	0.245842886090068	17.5687544420453	24.276784523114	0.0340347184560463	0.426414519586428	0.829448900229099	0.336997130752464	-92.9573124449456
"1964"	1964	4.13714295819595	0.266706666017931	17.8821749161712	26.2025059205677	0.0223666075145118	0.408406610986399	0.887522551389108	0.338899541500025	-90.6038434334224
"1975"	1975	4.17290900570945	0.267849916503261	17.7007919348846	26.9288264293217	0.024570759569677	0.399241964217661	0.891141437607015	0.340374120399822	-91.9748532720623
"1986"	1986	4.28964923362549	0.26755748682244	17.7871537197413	30.5974379721419	0.0263051084171064	0.369501637687583	0.860536657607633	0.343710294274528	-92.9938452906401
"1997"	1997	4.09617882307934	0.261195817672514	17.2604781455954	31.2649907675899	0.0287351330623078	0.408764951292887	0.910549550123725	0.332137934501956	-98.2160897951749
"2008"	2008	4.03111769004683	0.259070779832101	17.136736838607	30.5313243302474	0.0248521025103294	0.409316105124375	0.911024135698095	0.324079448907019	-97.8912788900117
"2019"	2019	4.06205309616517	0.260622028355193	17.6099528120906	32.5983098177852	0.0251413576796733	0.39177882537069	0.958837104893057	0.325848375578569	-96.245931273845
"2030"	2030	4.07074233464876	0.247174619173149	17.8912157502033	32.8571917391368	0.0217421856821876	0.411807283404753	0.89330982391638	0.331236995146463	-96.3280803950825
"2041"	2041	4.0866599808887	0.244446734981581	17.1670469544479	30.2030136481773	0.0279418892296732	0.392062986345536	0.919542883802248	0.323169715979627	-98.2040014906188
"2052"	2052	4.06217320759375	0.24458927929004	17.4380654114529	30.2730607954734	0.0277171044112346	0.389165123946779	0.898601492870869	0.331308311263338	-96.8503081615784
"2063"	2063	4.05810329258848	0.243684647828773	17.1892802738402	31.1044597076434	0.0260481077439263	0.410699015059893	0.903275123120908	0.330852958877054	-98.7385827448789
"2074"	2074	4.13605665754996	0.240873559932482	17.4188733923471	33.5947005618942	0.0241691930141351	0.401097916560243	0.874555911890371	0.332176716166731	-98.6090866047417
"2085"	2085	4.10370661430448	0.23195337524428	17.6653075138115	35.0510387259636	0.0261903132336895	0.385485366393452	0.898238986725482	0.338459084432099	-98.5562773962123
"2096"	2096	4.05843903557276	0.230717838994748	17.9644038821488	34.0050082982601	0.0287891113464704	0.414413377183468	0.921803778853515	0.344987128289837	-97.2109893591307
"2107"	2107	4.23418787829194	0.233077690401099	17.982294740945	35.9421184861373	0.0238226843987343	0.391570264203718	0.95114507637562	0.341508997867706	-96.4738966255532
"2118"	2118	4.29842162142268	0.224098369244128	17.9857885553212	36.1760849313281	0.0284221593035005	0.398813811693375	0.936255913806244	0.349075226289423	-96.4691343166855
"2129"	2129	4.40550122460921	0.234163559307621	17.9985463386071	34.0979515640497	0.026601532597758	0.426692250080515	0.919645007379567	0.372645355964564	-94.6855501237292
"2140"	2140	4.52988262804031	0.282261627615295	17.9720941571019	25.0132505008829	0.0282042422151665	0.426767681681946	0.635046143302214	0.315722475260389	-88.0198687449528
"2151"	2151	4.5154497950433	0.296127101441195	17.8658486950193	24.4457768531291	0.0431164674348618	0.400365370027824	0.579559581029499	0.282792196476099	-88.912089230434
"2162"	2162	4.45415933085704	0.261344209441795	17.9939380861591	26.1868639316646	0.0400324004175863	0.424829657267681	0.700847133960678	0.303879311474766	-90.1186249733205
"2173"	2173	4.43724118558896	0.288095257963027	17.8207930820274	24.911319408247	0.0356040011319838	0.370869165380274	0.77342969937358	0.211056575292568	-89.1974606343789
"2184"	2184	4.64678304380919	0.296562503010962	17.853697800443	24.1682004645264	0.0463200395376662	0.417658980259278	0.720867681249439	0.180638570412439	-89.0295632338162
"2195"	2195	4.64678304380919	0.296562503010962	17.853697800443	24.1682004645264	0.0463200395376662	0.417658980259278	0.720867681249439	0.180638570412439	-89.0295632338162
"2206"	2206	5.26615484995921	0.29654578592032	17.8497219151429	25.3806875841462	0.0463424781539274	0.431306476085031	0.712526288304105	0.141834491715881	-92.6117072801026
"2217"	2217	5.03666634408248	0.288568571578771	17.9089299819719	24.6394222248217	0.0395914168606039	0.454944279374654	0.796499858728798	0.151384619897352	-90.2701137982893
"2228"	2228	4.72330849722813	0.294042300695789	17.6215089638332	25.4165236852773	0.0405626016618224	0.421231606156084	0.718860647345364	0.170989248698628	-91.4322298985118
"2239"	2239	4.21169296876176	0.284995768984359	17.8476215289215	26.2971275560091	0.0308487856569374	0.423556251117125	0.880653574967522	0.191204049924578	-90.6397556877976
"2250"	2250	4.76422879901929	0.288004538157852	17.9716338556274	28.7079267102723	0.0427164942173553	0.464851500748956	0.900820272946592	0.128174588178909	-91.0061384887698
"2261"	2261	4.70230728375788	0.275060606343634	17.7917614138348	25.0608334452287	0.0261850856865578	0.495232324894199	0.928567137609713	0.186678236695652	-90.3278196306196
"2272"	2272	4.49985485985469	0.295631947182494	17.6832477127842	26.858367790263	0.0296391693868849	0.527261661291828	0.95882311017856	0.209758572619836	-90.2788662211175
"2283"	2283	5.1659464939591	0.239991725915309	17.9417206423376	31.7512229846017	0.0294066894125058	0.561083815627689	0.956506839364148	0.226264620008164	-91.2874848751257
"2294"	2294	5.11492643269661	0.259786245553014	17.8895345563709	29.4963213483687	0.0289712806935629	0.587969996853392	0.929510671878847	0.237997422579474	-90.6409231768045
"2305"	2305	4.05020005956903	0.281579987949322	17.2188949492144	27.6104832118121	0.033761024176308	0.525786772233116	0.602507162950817	0.229705101399311	-95.345302761428
"2316"	2316	4.79443167875836	0.281342020879994	17.5252082154115	32.4082093486939	0.029133485783088	0.612899334272851	0.694566121346107	0.245722800666193	-93.2975723979225
"2327"	2327	4.58031805705533	0.285195063962246	17.8737298007218	29.6537280656028	0.0210698355020552	0.708404645412181	0.75731478555099	0.312130609575324	-90.3475328118131
"2338"	2338	4.83188230281696	0.239545090740835	17.8606723147076	25.0299146181879	0.0217601938279114	0.747418127742357	0.732916365734082	0.329610887656135	-89.2680321050943
"2349"	2349	5.10055865401519	0.228820335788164	17.7198591044738	26.6939982703612	0.0195454564728023	0.798444688535794	0.646365061129449	0.378391074683324	-92.0016280619375
"2360"	2360	5.18541391713679	0.235353605068762	17.9868251716209	30.0492947661705	0.0565400971805622	0.789846299761985	0.500706651806654	0.208515302514561	-92.7722052188802
"2371"	2371	5.01887856772782	0.231692124354728	17.8734602517809	26.7780531006939	0.049021115986324	0.877691115219693	0.616159440944634	0.181204277640176	-91.8268347272384
